Date,LSTM,FHS,GARCH,HS
2023-07-05,1.3835957824523208,1.3321708066551827,1.4699248987775981,1.556928516036668
2023-07-06,0.5433818395274036,0.4610910772819248,0.5973778471035632,0.697681182828166
2023-07-07,1.939895184147377,1.8758432489506702,1.9838513801462294,1.9926154275545698
2023-07-10,1.9520399079978483,1.910376616502011,2.0152201372779515,2.0628600828835415
2023-07-11,1.995593330000086,1.935071053268185,2.0367348171899184,2.123436728524313
2023-07-12,0.005102293947638348,0.007686127944093735,0.002497299109427198,0.0770407823186899
2023-07-13,1.638300980491299,1.8873616940581892,2.0036458330970257,1.9107426305967186
2023-07-14,1.6173846320974739,1.778051403371341,1.8909672487795608,1.7962177657759588
2023-07-17,1.3710964722382781,1.4743016592514575,1.584164997318098,1.5269142736947783
2023-07-18,0.8233311471105496,0.9684378800266148,1.076735730531947,1.038716358320849
2023-07-19,0.28889238569426573,0.5043985058485736,0.6150752790631111,0.5478318492906583
2023-07-20,1.7442896633401457,2.0657867370913827,2.184198672085352,2.0219320571485593
2023-07-21,1.4832971411102966,1.7145413632448834,1.8291626877409422,1.7134621167344297
2023-07-24,1.7366628735854468,1.9060400948388205,2.0178135570461473,1.9370977676513523
2023-07-25,1.8295008292890103,1.9977074066355975,2.106159950230547,2.0662402389551198
2023-07-26,1.036567720920873,1.1692233456415386,1.274269235139534,1.2761988260864032
2023-07-27,0.9258617773364144,0.9925552870573819,1.0979530591918603,1.0955599210380162
2023-07-28,1.0261056829675976,1.0292915616204898,1.1365846031543758,1.110908883431895
2023-07-31,2.013582939904438,2.0989760935741284,2.2080520966566075,2.1604734497292393
2023-08-01,1.28937444620621,1.3102873165649522,1.4158761361521053,1.4111360609866845
2023-08-02,0.3257571849645295,0.28875960102873927,0.3936600617403549,0.39737618371145
2023-08-03,1.6887106673811094,1.653230705289487,1.7419846911148187,1.661708607636218
2023-08-04,1.9597110741510564,1.9676369757057723,2.054561708017594,2.0034673333072264
2023-08-07,1.6830089566911266,1.6845456505949226,1.7688338795887109,1.759799105379386
2023-08-08,1.0477292895615602,1.0743673310887105,1.1567374818858198,1.1783014185259275
2023-08-09,1.6209278014768045,1.586560426562422,1.6700000843338836,1.6745023940203496
2023-08-10,1.9129146548186506,1.9292333899524778,2.011105326620145,2.040617171804487
2023-08-11,1.7476656502149062,1.7348618164942724,1.8142566458632976,1.8832852793127879
2023-08-14,1.764693912030516,1.734307386085204,1.8116347682224847,1.9136449663183697
2023-08-15,0.846812159526591,0.7990714749033784,0.8743684377273527,1.0087695016276312
2023-08-16,1.226987670794675,1.1535473776297254,1.231934323183748,1.3170415218755125
2023-08-17,1.814768524042207,1.7012203129709713,1.780096572557423,1.8573978441400731
2023-08-18,1.455276116745574,1.3511173247107313,1.4510581426157196,1.5589257157741048
2023-08-21,1.807683960622531,1.657111597176874,1.7560717135634032,1.8759867893645017
2023-08-22,1.6324229191098358,1.4640343013860901,1.5605519192107866,1.7104720549864345
2023-08-23,1.893142004562478,1.707327747579723,1.802231016044483,1.971982749726339
2023-08-24,1.5800517363441382,1.433014987912416,1.5254669801709633,1.7253316034695925
2023-08-25,1.7910888923432398,1.6817118349017857,1.772839828466816,1.9889692147528126
2023-08-28,2.0349385536417333,1.895167248822677,1.9839413179787462,2.2289876682990784
2023-08-29,0.03940301856794791,0.004803811381918444,0.0002637798466988639,0.27091144709476933
2023-08-30,1.667052421891317,1.82045721728063,1.9237424457988512,1.99052535156064
2023-08-31,0.982633430522961,1.027344836422075,1.1276545951374624,1.2309898867559288
2023-09-01,1.4876716390619074,1.4767766758644472,1.5785955600756572,1.6633918843764486
2023-09-04,1.828179928853571,1.854269582354305,1.9545068511653456,2.058732650545599
2023-09-05,1.542518341788469,1.5321851520757872,1.629471760780199,1.7699451694108257
2023-09-06,1.6693350338250748,1.6182529045593221,1.7135994507327519,1.8779057055750865
2023-09-07,1.5695464927888247,1.4896732670320185,1.5827659449504432,1.7747600163683652
2023-09-08,1.932535545393937,1.8262953620257711,1.917672983584321,2.130735795734342
2023-09-11,1.2866788685970127,1.1539977085340107,1.2743468176126238,1.4758837826710054
2023-09-12,0.622797465830223,0.5402937891572727,0.660998107964119,0.8346180749205289
2023-09-13,1.1676814358329408,1.1902088377323925,1.3199510462430972,1.4116521406244644
2023-09-14,0.3261444397303653,0.3020096930835545,0.4645509908809237,0.5180120627945765
2023-09-15,1.7239962649073517,1.8171111616739886,2.0106174221188864,1.9205322276586796
2023-09-18,0.7751155420013247,0.7962839805195834,0.9839996201506147,0.9326016111350227
2023-09-19,1.4325734830098407,1.3901644089321803,1.5832879828066586,1.4957595204815513
2023-09-20,0.6190378008569357,0.6119030905781588,0.8020989372443014,0.7341306445591914
2023-09-21,1.658283536656168,1.7522377279997112,1.9520539994119388,1.819811569605555
2023-09-22,1.8390749461828115,1.835636913091306,2.0296494664709064,1.93618172473576
2023-09-25,1.3675451238108185,1.3548199341639329,1.5429702766182447,1.488668014452924
2023-09-26,1.1090851986427237,1.0494416405231515,1.2348241680214993,1.1990137004184047
2023-09-27,1.5484934092410019,1.5566081961296887,1.7434185795149415,1.686235248837537
2023-09-28,1.9435618207317937,1.861433638459477,2.056483784659314,2.0208999144871442
2023-09-29,1.8453927646236787,1.7570955480499966,1.9462442402237417,1.9475202334457862
2023-10-02,0.5765952620526935,0.4861702270804633,0.6698517180785749,0.7052752768991236
2023-10-03,1.6307314489281168,1.5090990532213555,1.692506965770263,1.6498360908402057
2023-10-04,1.6232300246909488,1.4617589560938156,1.6410889597876988,1.625662627571055
2023-10-05,1.946931179610954,1.753525417504441,1.929193190076568,1.9382342542069875
2023-10-06,1.2091393222138886,1.006170903039436,1.1767533632390341,1.2197694412969216
2023-10-09,0.7964678337668901,0.6647448360498347,0.8373865873061282,0.866644524819909
2023-10-10,0.0797496276294234,0.006898653734547478,0.04954693993144829,0.025493039644966672
2023-10-11,1.9689069769626026,2.0214021473989283,2.2315007858378957,2.010508950970791
2023-10-12,1.621373615361806,1.5837585277369388,1.787050169685984,1.6115359345428766
2023-10-13,1.6440296701753594,1.5696522626678389,1.768052713429473,1.6252165669740752
2023-10-16,1.90689449317263,1.7948996305063196,2.0020675095769516,1.8851776909453177
2023-10-17,1.5793633169099386,1.4963613153050215,1.6973598437452366,1.619003142623758
2023-10-18,0.9827333017995326,0.9215165989670987,1.118268808858729,1.0664341683916478
2023-10-19,0.6688258937855385,0.5398459776647171,0.7397233243949223,0.6683694067380511
2023-10-20,0.6491461978487572,0.4880000100537294,0.6852894000713126,0.544256400769379
2023-10-23,1.7459785825714889,1.5500991307261764,1.74939372659658,1.5287909108030084
2023-10-24,0.31241481643080726,0.08274403279792043,0.27763752706664546,0.087899832431263
2023-10-25,2.2127666380559057,1.9770824027824838,2.178546765576785,1.8449228077065656
2023-10-26,0.010691841482600805,0.010848807668783423,0.0005814470613873524,0.015611527348966604
2023-10-27,0.03423265005277916,0.04462009068440355,0.03416363589410002,0.05961313569050537
2023-10-30,2.6813935046422674,2.5675626730574823,2.7586382678805377,1.944790292216975
2023-10-31,2.371022031886035,2.2275507207206693,2.411814922453017,1.6698532443379095
2023-11-01,1.8620208222715633,1.7548053905010987,1.9331617560016032,1.2535503882524142
2023-11-02,0.7317666208617291,0.5730008826525678,0.7475527951205981,0.10809298507179727
2023-11-03,1.5887249883368637,1.6737953256307698,1.856619126523576,1.129859196708919
2023-11-06,1.9250402466970917,2.023233951814969,2.202935517862348,1.5091271296964512
2023-11-07,2.2953419818006635,2.4345311804304353,2.609142859139511,1.9690522862306108
2023-11-08,2.2619235630607992,2.442399180104352,2.610906146233944,2.035243683565118
2023-11-09,1.586146349274419,1.8177823835977647,1.9803858254656912,1.4670281653544517
2023-11-10,1.2684923058793325,1.569875804539677,1.7284710640628553,1.2574150865627893
2023-11-13,1.6078747310726453,1.8428504474673228,1.998778110089001,1.5558755018111863
2023-11-14,1.56269492413201,1.8324890097737851,1.9843279214637963,1.5845773031183081
2023-11-15,0.7949919284571347,1.0661306281449532,1.2139624842565158,0.8565016568201113
2023-11-16,1.141354071280144,1.478281638499493,1.6278971200712213,1.2516122093911979
2023-11-17,0.15567559253155208,0.3658222293850731,0.5133712684434976,0.14706189852823362
2023-11-20,2.0068415266207627,2.4031609873404243,2.561719385674725,2.079219088854474
2023-11-21,1.5980438958072989,1.8930046884944178,2.0460840710330337,1.621408385788737
2023-11-22,1.3417413649433778,1.5818892523559667,1.7306034620719781,1.351997076924938
2023-11-23,1.6779968303060098,1.8555458442972348,2.0014945106602378,1.6520752051179228
2023-11-24,1.8310196333306872,2.026677451451642,2.168584991025895,1.8618150582181312
2023-11-27,1.535268718779565,1.7052687084497926,1.8426866302007259,1.5832993691060806
2023-11-28,2.027902611803,2.1340823464038112,2.2681029794164624,2.0445701325137318
2023-11-29,1.838499502970406,1.9267528953420892,2.0563929283989237,1.8790921969637613
2023-11-30,1.369023847192963,1.4309291081556907,1.5565759416049931,1.4214187674913261
2023-12-01,1.2401982076319342,1.3310306382075314,1.4550256763091682,1.3373012725950617
2023-12-04,1.5111393563784978,1.6074172778906624,1.7304905119914942,1.6224946727282679
2023-12-05,1.4576104650326085,1.5272187976155691,1.647597891459053,1.5680355555332268
2023-12-06,0.6984456523753052,0.6977802880461995,0.815788111599311,0.7612517636603016
2023-12-07,1.4969574917266268,1.6135688242590678,1.737421340283244,1.6212010906138572
2023-12-08,0.9761957569974345,0.9950068671306334,1.1160207386947572,1.0297590654240782
2023-12-11,1.3452219974665927,1.4523951837782987,1.5756215735105938,1.4660093554614126
2023-12-12,1.6133392448597597,1.6322147813831676,1.7535005887671131,1.6643689505718648
2023-12-13,1.8903976921857029,1.877841371556574,1.9962319708315297,1.9376558722763941
2023-12-14,0.009901434932967879,0.011256769509064691,0.0052128747096924725,0.006320262092910889
2023-12-15,0.8597704870566627,1.1422965244854146,1.2787836510417132,1.029219845946029
2023-12-18,2.0530851365479634,2.171106092011252,2.3082381985070666,2.051867383563703
2023-12-19,1.7801820739609175,1.8810276456006039,2.0136426329629282,1.8049447339367097
2023-12-20,1.218499548063076,1.330956030413512,1.4596671558906413,1.2921699588838236
2023-12-21,1.7110366233571077,1.8677254785686066,1.9955404228569678,1.8375013714504995
2023-12-22,1.6624249594786982,1.7481261087261273,1.8721263530288708,1.7543470039435498
2023-12-25,1.953916153977808,2.0464518054531853,2.1671428882578376,2.0842878732874013
2023-12-26,1.9416421330675449,2.010468781810909,2.127393519959936,2.0842878732874013
2023-12-27,1.286529911301133,1.3418472465971583,1.4551840559545666,1.4499448065464717
2023-12-28,1.6501498372942316,1.7312270159907308,1.8435266017854597,1.849234035479939
2023-12-29,1.5389427421183712,1.5573851656679194,1.6666100284014864,1.7047675723612687
2024-01-01,1.8929394758447973,1.9148560990106718,2.02177305347663,2.0842878732874013
2024-01-02,1.8778491917725366,1.867587572229247,1.971401063806013,2.066669309195381
2024-01-03,1.0111542868610974,0.9848169576590459,1.0856851771070695,1.2120373293842683
2024-01-04,1.3357491056685322,1.2566901005943125,1.359444378922918,1.4658913828585274
2024-01-05,1.9192287088020081,1.8708747602746787,1.9732190305765547,2.0839931902957445
2024-01-08,1.7440673258888195,1.653982238794231,1.7534503520440048,1.8945789897517882
2024-01-09,1.3838148201646088,1.2876265512981553,1.3846269158438305,1.5517997584969532
2024-01-10,0.885552471950904,0.7378912734705942,0.8340969641136539,1.009656661534469
2024-01-11,0.011582735769147035,0.021243863257512263,0.015927099785662924,0.009360465383466266
2024-01-12,2.1801013030903733,2.063263875534197,2.1646573509595077,2.0291662015125542
2024-01-15,1.2265861034142853,1.0934333338324447,1.191599214127479,1.0987068771378272
2024-01-16,0.9649723462603861,0.7858045186081071,0.8849468483474296,0.7791670254519149
2024-01-17,1.2922420474754719,1.0712846323226093,1.1742489716709417,1.0180250676646965
2024-01-18,2.1167131362689697,1.8533542140215173,1.9575397753995154,1.7851978001635622
2024-01-19,2.284674684016106,2.064344181974601,2.165576732586068,2.0322095192859733
2024-01-22,0.8959791727708337,0.7001969421994819,0.7982196983333524,0.7072163588955748
2024-01-23,1.4127359856800124,1.3995841724656684,1.5025619187017591,1.3461610663875017
2024-01-24,1.9014881838837199,1.9048963683415772,2.0068914956366037,1.8634595561809464
2024-01-25,1.2861565909357022,1.2891989001123207,1.3881694876841637,1.284656371760303
2024-01-26,0.5036716527680665,0.4793463717912216,0.5778650718430444,0.48031610908590755
2024-01-29,1.7213935457492366,1.903366342956455,2.009441320317685,1.8121622405581361
2024-01-30,1.1078144889632418,1.2039654610670458,1.3068784517738097,1.1513322632380072
2024-01-31,1.327480293683678,1.4960491533376956,1.5993071938901602,1.4392069293094567
2024-02-01,1.2212828817852117,1.2793706248844632,1.4064429663558369,1.256241220233523
2024-02-02,1.5839124194256373,1.5990061220509322,1.7254109870378345,1.582253675516542
2024-02-05,1.2274799570881167,1.2731253756643144,1.3968540425672122,1.277384717856303
2024-02-06,1.3960809315234823,1.37636587005726,1.4994575814869489,1.386710577755383
2024-02-07,1.2919867383357955,1.315691234200492,1.4375140792384917,1.3381584780830922
2024-02-08,1.2398304450961282,1.1878580475833251,1.3086973675668987,1.2197217244857588
2024-02-09,1.3399309380607767,1.2442372084705262,1.3651475640911943,1.2754222228386674
2024-02-12,2.1572649843822944,2.021525614954257,2.1420205845886375,2.0566791572007275
2024-02-13,1.5146031558359692,1.3950029686280032,1.511746493820769,1.4659971803771197
2024-02-14,1.3598158122716333,1.210387939060784,1.325571001475505,1.2962905498464599
2024-02-15,1.2451677842107867,1.1685026222761867,1.283712095015649,1.2541529132593834
2024-02-16,0.0264856539782561,0.028545390220450384,0.022460556896216656,0.024239800369609633
2024-02-19,1.909952523288458,2.2075184587254935,2.3518341519005435,2.015092813002567
2024-02-20,0.17801107532932395,0.3428490604909237,0.4823281010567072,0.19663198065927756
2024-02-21,0.6726430492452432,1.0250618951666683,1.1758545943592587,0.7707560228659073
2024-02-22,1.1103430219944845,1.3174455877849989,1.4702657033367632,1.0437701204377652
2024-02-23,1.1275706190997858,1.4071195850428373,1.5593536027113362,1.1390435983375917
2024-02-26,1.7409293733336975,1.9972191671165924,2.186168395473134,1.7707387480358592
2024-02-27,1.347990176325003,1.547823998563816,1.7527887386597172,1.3854063042291642
2024-02-28,1.227777987646369,1.443156066813827,1.6442190949085231,1.306202534348977
2024-02-29,1.6528284105528401,1.851918964291931,2.080503263535122,1.7192290672974768
2024-03-01,0.3219824347040948,0.4896024537610034,0.7113055968291282,0.3949209461202096
2024-03-04,1.7607521720979815,2.0518036761544347,2.28609518061291,1.8330660780091308
2024-03-05,1.6421581847236717,1.8319785677071645,2.0585016336306245,1.656150304708002
2024-03-06,1.6415123990833547,1.8186933867179533,2.038476133076351,1.6800955954417391
2024-03-07,1.2432273893322225,1.3978776447641803,1.611132919947305,1.2953346471320284
2024-03-08,1.4352530716695178,1.514700555299258,1.7245287264012101,1.4198154299696237
2024-03-11,1.7783354328775498,1.7607370177304786,2.0019566266849504,1.6966637855724402
2024-03-12,0.6326946428238481,0.6107409170518946,0.84482189682804,0.5791660080423896
2024-03-13,1.2875722448054951,1.3637309136219868,1.6084114697383682,1.2839018582578319
2024-03-14,0.8297210551945914,0.7824247146118676,1.023076145095928,0.7209380921622479
2024-03-15,1.3699681242449084,1.250393845341545,1.4970272692025106,1.1616744378601327
2024-03-18,2.0072712897535085,1.937465643673459,2.1818662533343,1.858911033325169
2024-03-19,1.9557518284918245,1.8492353076783095,2.085808477755472,1.8063148022346887
2024-03-20,1.4704821749078953,1.3650053951948886,1.594257192052556,1.3554151478210628
2024-03-21,0.009606013759079513,0.01345486296456795,0.0015821216504637193,0.013080338286348303
2024-03-22,1.3560860824453147,1.5267485093265765,1.7908040994709693,1.3587153882900007
2024-03-25,1.8939654809204305,1.9888454521263481,2.2471458940440896,1.8470124126691996
2024-03-26,1.4557938171931246,1.5010876816581855,1.7509360931906144,1.3977321716904596
2024-03-27,1.4076115339058757,1.475145695885759,1.7196423065326016,1.396154044897351
2024-03-28,1.7420688935206687,1.745003356774759,1.9842449098916333,1.6899351445176374
2024-03-29,1.9531796968683566,1.9506163652099826,2.1828483661804308,1.927458858088333
2024-04-01,1.941435114215311,1.9174203505333638,2.1423604663843374,1.927458858088333
2024-04-02,1.4887805845500597,1.452082995346005,1.6700752366797953,1.49375142310196
2024-04-03,0.5633410735836003,0.5357709869454486,0.7492806469548463,0.5978461864751765
2024-04-04,0.2248775671921749,0.2928435272107891,0.5189792339873752,0.29743915500783863
2024-04-05,1.2180093232226774,1.374802689164407,1.620505977435833,1.2903176866654773
2024-04-08,1.5168780178680614,1.5351005759301415,1.7766353755142887,1.4695924510664156
2024-04-09,0.6959329752896987,0.7180118415562919,0.9539665068317075,0.6779070544269261
2024-04-10,1.251356947046835,1.1950360332320087,1.438432773553857,1.1210514978046224
2024-04-11,0.007023096069724056,0.0074670076275188514,0.10012795635309503,0.011026531028663989
2024-04-12,2.0101850391512515,1.9671794342618871,2.2012105875749426,1.7386079998302026
2024-04-15,1.9972560420534502,1.954724462351075,2.1812728443483604,1.7674844667617131
2024-04-16,0.011136845541538199,0.013286466703715916,0.0017433067235836043,0.021039830227592052
2024-04-17,1.5278223065000416,1.5184844463307117,1.7191016817857059,1.1534173885014312
2024-04-18,1.00369536324651,1.0415068572653567,1.2389170638442057,0.6994665519392602
2024-04-19,1.861940732307439,1.979407879768532,2.178940899432933,1.612894515074896
2024-04-22,1.1597741733456437,1.2391104427543624,1.432494663831162,0.9167459986774927
2024-04-23,1.2908199938575076,1.4394903694720897,1.6324766479385566,1.1199831887228955
2024-04-24,2.0105309012658545,2.186260426028736,2.376743579414709,1.8847259059380659
2024-04-25,1.0379506592423275,1.180912521317805,1.3649705524269977,0.9255109505032081
2024-04-26,0.7753861772499734,1.0007039896739356,1.1849735380122666,0.7437837063457843
2024-04-29,1.701937231597456,1.9797830491996438,2.1665975613977615,1.7045896990572957
2024-04-30,1.29180299972473,1.4830402371599871,1.663917814603487,1.2504746064744257
2024-05-01,1.6002925281002196,1.8177331950275064,1.9956983935733956,1.6060787037986612
2024-05-02,0.8418388170456446,1.0322949155487082,1.2051873266051012,0.8570634895721653
2024-05-03,1.693679512798562,1.938262984165925,2.113157916522362,1.7486532771887149
2024-05-06,1.9284768439039555,2.1100912259290205,2.279546193463566,1.9595409501005203
2024-05-07,0.526127733955473,0.6738062009229958,0.8377631482363855,0.5627321991722708
2024-05-08,1.300109706654396,1.5540481278729894,1.725448056612997,1.3895328576412285
2024-05-09,1.4878734653896235,1.6466739869031637,1.8572715575560985,1.517497780418193
2024-05-10,1.2410512297141034,1.3123940696794216,1.517476514135793,1.2136809217968874
2024-05-13,1.7620375983578982,1.8537386361379073,2.0566162830358032,1.7672037911330498
2024-05-14,1.323050306768896,1.372077641905314,1.5687521180287505,1.3198063020476332
2024-05-15,1.5675711895237487,1.6209496644852697,1.8147723500943171,1.5844303234877126
2024-05-16,1.5841423460058695,1.5293490545098514,1.7511318598528907,1.528053703011296
2024-05-17,1.8763524239314309,1.8246090415356158,2.041166062102963,1.8471038657280408
2024-05-20,1.9158226802936713,1.828087438444465,2.0381162887223243,1.8803014961671247
2024-05-21,1.8194743198206125,1.7166767523786557,1.92048411272048,1.797213893617192
2024-05-22,1.2588984843683635,1.1308159189188072,1.3287954494490457,1.2378840217383988
2024-05-23,1.7821828116240062,1.6037434002852786,1.8010983422118678,1.7136549176833877
2024-05-24,1.8892587479830911,1.6878493033977262,1.8799692053084682,1.8215931305965805
2024-05-27,1.9580463386282292,1.743931874798329,1.9307632584133334,1.9017514695231976
2024-05-28,1.6262919884668139,1.4053623107154258,1.587116392875981,1.5862961167639733
2024-05-29,1.2450835376878044,1.0420643267362115,1.2203767700043648,1.2386660558680052
2024-05-30,0.7866745733247692,0.5341566452992969,0.7133562482719858,0.7267196154421952
2024-05-31,1.8660384048723506,1.731096941031235,1.9232103210042786,1.8648704590899963
2024-06-03,1.8853676868932019,1.6957640885137093,1.8825588224320406,1.853750529513405
2024-06-04,0.5368792649005707,0.3403547442725958,0.522116496123591,0.5212536343628911
2024-06-05,1.5871683755663877,1.3893504880016645,1.559388940295048,1.4842044769127825
2024-06-06,1.0472337168764838,0.8129180031658658,0.9878147262897174,0.9322563828591092
2024-06-07,1.8248949037514977,1.6470721185671635,1.862839450994094,1.7468304395002865
2024-06-10,1.5218970089879427,1.2876857736817209,1.4974612561236211,1.4126759809778815
2024-06-11,0.080842145609434,0.009900086473770255,0.018620653617460257,0.00264496658938157
2024-06-12,0.9689154689888672,0.7449152988717282,0.9497768482914584,0.7075340176256827
2024-06-13,1.1260127979899968,1.0226517596219242,1.2345645907381757,0.9483914233880578
2024-06-14,1.8980642765146953,1.689709267118087,1.903048314061841,1.6079896498356538
2024-06-17,1.8103197746224913,1.583088087408254,1.7904672394419245,1.532539440393401
2024-06-18,1.7045491615306145,1.5222849300003738,1.72463416926058,1.49804333434727
2024-06-19,1.7194592677899312,1.5767878134047697,1.774649075567318,1.5760188800692483
2024-06-20,0.9772291432641056,0.8502746450138537,1.043310633630972,0.8747424751593592
2024-06-21,0.8004348534525135,0.7242758915048706,0.9608810289503973,0.7362854988357018
2024-06-24,1.4874426761551003,1.3252840779292439,1.5692918639122277,1.306120877671559
2024-06-25,1.4695789893440092,1.3522962116075892,1.592714316066126,1.3482492837082918
2024-06-26,1.9899660340627465,1.8184082207766745,2.054652511237857,1.831937367169095
2024-06-27,1.6185743798779688,1.4586620692035945,1.6877394729464534,1.502371222055667
2024-06-28,1.252513960631102,1.1150204436498068,1.339165405077942,1.1795002807293327
2024-07-01,0.8592424130673034,0.6680590690806124,0.8915185384642813,0.7354255367353276
2024-07-02,1.2643971067504414,1.1773384569766767,1.4102231552957427,1.205014961425088
2024-07-03,0.959511214885922,0.7762807891190203,1.0074427877254981,0.8112116413054873
2024-07-04,0.551053216982335,0.4573586586714994,0.6952000213447109,0.4641624790513907
2024-07-05,1.2144765921612015,1.2079931456380373,1.4611120300861853,1.1504627963880025
2024-07-08,1.7095732612136234,1.586260974203267,1.8370976635411427,1.5383410270535072
2024-07-09,0.8267609441751597,0.7166779759934772,0.9610833192130847,0.6958406485392898
2024-07-10,1.5891353308771012,1.4209993028116124,1.6729878147509534,1.368228991072759
2024-07-11,1.4762828263148422,1.3480292839148793,1.5951784686862847,1.315637545317873
2024-07-12,1.9833191910293326,1.8718214476229391,2.11506113550249,1.8558927348957976
2024-07-15,1.9984236052027067,1.8602082001691562,2.095888328785553,1.8761130514930302
2024-07-16,1.807768146554746,1.6696233160730505,1.8981044760685633,1.7158432718516459
2024-07-17,1.3243995804822633,1.200337447563723,1.4224048881832487,1.2735657962199132
2024-07-18,1.7856872122080143,1.6752486994322076,1.9127571787892634,1.7485522947873455
2024-07-19,1.6875022909369108,1.5465225440225847,1.7773094515176502,1.6456065061589877
2024-07-22,1.418528524146231,1.242658286693986,1.467454750744023,1.3647183967264778
2024-07-23,1.8776418342497792,1.7235520224912864,1.9457659492167225,1.8555173690996183
2024-07-24,1.5598400786316287,1.3786696842291246,1.5946780762884298,1.5344361540049964
2024-07-25,1.7247199263470985,1.5075278201342306,1.7192112299008828,1.679882616586723
2024-07-26,0.5503173803866122,0.3352599918109476,0.5418965085648894,0.5269719796533364
2024-07-29,1.0962902476235088,1.0076789078115749,1.2350554177522837,1.119843337080739
2024-07-30,1.3242750200144715,1.2160607979498934,1.4449069516666007,1.3225884570764532
2024-07-31,1.3540864680162936,1.2233382792076488,1.4532442011438427,1.3417322055028513
2024-08-01,0.1484881082809293,0.1556083217063392,0.1436345591552613,0.14890045644690794
2024-08-02,0.029520924079536194,0.021592315664155183,0.0014981676459568272,0.05313778097662319
2024-08-05,1.7918101904066965,1.8922215495769557,2.246381005239869,1.073994185181894
2024-08-06,2.3335186218093296,2.310641413411361,2.6556319304731786,1.5403687054040305
2024-08-07,0.5186891575341366,0.47620749873932117,0.8095131825582998,0.01226063789538774
2024-08-08,2.1566795511302286,2.273771834092974,2.6207251595999366,1.4932334008324888
2024-08-09,1.8678363155631308,1.8163502813043613,2.1516433243931607,1.0967965335210066
2024-08-12,2.2651144732869017,2.28305773392127,2.6101757771029876,1.6062602230994072
2024-08-13,2.169185566991691,2.2274378287643777,2.5433940194057016,1.6090181549542206
2024-08-14,1.8233343583664745,1.955279429252689,2.260558686749104,1.3927014054430789
2024-08-15,0.6288447133492476,0.8268918400042515,1.1231385033255417,0.31155537476568046
2024-08-16,1.820211761239298,2.164800922104816,2.4669667638954182,1.6185064385019832
2024-08-19,1.7065648309678005,2.008349397952069,2.300417847597146,1.5148654949210072
2024-08-20,0.9457673831339374,1.2552409872395418,1.5381644497376432,0.8095864715980997
2024-08-21,1.9546118360700202,2.181660854281945,2.4627317026830435,1.745695734142642
2024-08-22,1.8977461758675156,2.10767692166007,2.3791162927134284,1.722085591422895
2024-08-23,1.2209177605366133,1.429386349535522,1.6917434826119913,1.0912962209490178
2024-08-26,2.0086452341780032,2.2451508969387515,2.5036079117272783,1.927458858088333
2024-08-27,1.6774592386654352,1.8535717079715157,2.1031924054612827,1.58209467592072
2024-08-28,0.7357561761026831,0.9054984196667932,1.1476312730675131,0.6731837166485257
2024-08-29,1.511421894653737,1.5881380070883848,1.8338966595433075,1.3368599370611518
2024-08-30,1.589195584159008,1.678561804910395,1.9188077465254048,1.4561158784489758
2024-09-02,1.6027402431611277,1.6719701420664652,1.9060082856735898,1.4819917490180208
2024-09-03,0.695931213214211,0.6918689551024776,0.9196752425396806,0.5344839225604076
2024-09-04,2.200691572345285,2.122303408584676,2.3579061194878417,1.9470337694510336
2024-09-05,1.2438061792475084,1.1631329013836522,1.3909205451195716,1.028737007506364
2024-09-06,0.28295138676173237,0.2664921782737976,0.4938955542938435,0.13410605096571732
2024-09-09,1.0966350091151,1.0419890884834682,1.2289415819774088,0.7653093409970911
2024-09-10,0.6414994367372929,0.6718008629536439,0.8607609860899739,0.3807061561143249
2024-09-11,1.905979450271012,1.8206330063971625,2.016914230923924,1.4851965276543957
2024-09-12,1.696968724672246,1.6399399597126554,1.8308660215728196,1.3429540251028862
2024-09-13,1.7091869870345089,1.7006964874686308,1.887452416483075,1.4336524775038302
2024-09-16,2.042288860506004,2.0810859258620122,2.2632881976888433,1.8467375794203784
2024-09-17,1.2014343607651452,1.1767340647878486,1.4080780680938358,1.0406571506576843
2024-09-18,1.5110954113784325,1.582704970459434,1.8134726083524877,1.4496425170573333
2024-09-19,1.0241297164877257,1.0361573023382833,1.261412197091163,0.9319271614362644
2024-09-20,1.103079970614803,1.2027444091070536,1.4296210495988808,1.090032342101809
2024-09-23,1.927457496788262,1.9323011271791928,2.1578990487412404,1.8262769146314695
2024-09-24,0.8397515481877811,0.832386371052433,1.0507631002395077,0.7641298668641184
2024-09-25,0.874100668876748,0.9679699927284995,1.1916618483699801,0.8719147351765288
2024-09-26,0.21504159987249274,0.1970401978495785,0.4231368090922039,0.08840777803636359
2024-09-27,1.6653232426828208,1.8390031206169504,2.0856750631008953,1.6227592331445129
2024-09-30,0.964006423909088,1.062095054890752,1.301417290132456,0.8842910240566776
2024-10-01,1.1525880852760402,1.167258604607866,1.4074737870960257,0.9847843518169098
2024-10-02,2.0180057464991736,1.9732838495031173,2.212763542505373,1.794656295562245
2024-10-03,2.0489789117034367,2.028649622276492,2.260403076342349,1.8904312312151927
2024-10-04,0.029511479476620316,0.002883508677001656,0.22536593093846408,0.005549273474283356
2024-10-07,0.8880277388917505,1.0051672635844608,1.3491461870527122,0.8271049710871271
2024-10-08,0.5087066625215311,0.6042828835918421,0.9492400741236983,0.4227615668169748
2024-10-09,1.510514848022368,1.4490136180341335,1.829283573067249,1.2543250585617083
2024-10-10,1.8311433122249285,1.808754393644833,2.181048880090406,1.639923467718187
